MID,transaction_id,timestamp,status,amount_usd,bank_routing,return_code,device_type
MID01066,ACH-MID01066-20260525-00094,2026-05-25T07:46:54+00:00,settled,20.76,33502437,,in-app
MID01066,ACH-MID01066-20260525-00095,2026-05-25T02:57:23+00:00,settled,21.9,67037918,,mobile-ios
MID01066,ACH-MID01066-20260525-00096,2026-05-25T18:04:14+00:00,settled,253.04,22362750,,mobile-android
MID01066,ACH-MID01066-20260525-00097,2026-05-25T18:16:43+00:00,settled,292.13,36785980,,mobile-ios
MID01066,ACH-MID01066-20260525-00098,2026-05-25T13:23:29+00:00,settled,169.21,97769164,,mobile-android
MID01066,ACH-MID01066-20260525-00099,2026-05-25T10:13:46+00:00,settled,37.92,53457012,,mobile-ios
MID01066,ACH-MID01066-20260525-00100,2026-05-25T03:52:07+00:00,pending,78.25,62533549,,desktop-web
MID01066,ACH-MID01066-20260525-00101,2026-05-25T16:05:07+00:00,settled,56.11,33993642,,mobile-android
MID01066,ACH-MID01066-20260525-00102,2026-05-25T19:19:27+00:00,settled,133.82,10603964,,in-app
MID01066,ACH-MID01066-20260525-00103,2026-05-25T05:09:18+00:00,settled,109.12,49614249,,desktop-web
MID01066,ACH-MID01066-20260525-00104,2026-05-25T14:45:22+00:00,settled,174.45,74093879,,mobile-android
MID01066,ACH-MID01066-20260525-00105,2026-05-25T22:02:54+00:00,settled,110.47,59293915,,pos-terminal
MID01066,ACH-MID01066-20260525-00106,2026-05-25T03:59:52+00:00,settled,244.12,49585445,,desktop-web
MID01066,ACH-MID01066-20260525-00107,2026-05-25T05:36:37+00:00,settled,41.52,30219656,,mobile-ios
MID01066,ACH-MID01066-20260525-00108,2026-05-25T08:05:10+00:00,settled,438.16,69946591,,desktop-web
MID01066,ACH-MID01066-20260525-00109,2026-05-25T06:44:15+00:00,settled,96.81,75909781,,mobile-ios
MID01066,ACH-MID01066-20260525-00110,2026-05-25T19:23:08+00:00,settled,43.86,79827927,,pos-terminal
MID01066,ACH-MID01066-20260525-00111,2026-05-25T01:39:29+00:00,settled,19.13,66583181,,in-app
MID01066,ACH-MID01066-20260525-00112,2026-05-25T04:13:20+00:00,settled,37.49,41320402,,in-app
MID01066,ACH-MID01066-20260525-00113,2026-05-25T04:58:31+00:00,settled,8.46,54700598,,mobile-android
MID01066,ACH-MID01066-20260525-00114,2026-05-25T05:19:59+00:00,settled,183.13,99751678,,mobile-android
MID01066,ACH-MID01066-20260525-00115,2026-05-25T23:57:25+00:00,settled,108.44,58373748,,desktop-web
MID01066,ACH-MID01066-20260525-00116,2026-05-25T08:41:27+00:00,settled,82.36,25504220,,pos-terminal
MID01066,ACH-MID01066-20260525-00117,2026-05-25T08:08:51+00:00,settled,14.12,60482376,,in-app
MID01066,ACH-MID01066-20260525-00118,2026-05-25T21:33:31+00:00,settled,71.21,20240557,,pos-terminal
MID01066,ACH-MID01066-20260525-00119,2026-05-25T19:18:32+00:00,settled,70.34,46092527,,pos-terminal
MID01066,ACH-MID01066-20260525-00120,2026-05-25T07:59:35+00:00,settled,140.19,31529300,,mobile-android
MID01066,ACH-MID01066-20260525-00121,2026-05-25T21:40:02+00:00,settled,123.02,63304422,,in-app
MID01066,ACH-MID01066-20260525-00122,2026-05-25T07:04:10+00:00,settled,71.22,82051207,,mobile-ios
MID01066,ACH-MID01066-20260525-00123,2026-05-25T08:33:26+00:00,settled,249.97,40281227,,pos-terminal
MID01066,ACH-MID01066-20260525-00124,2026-05-25T01:35:57+00:00,settled,47.91,80820814,,mobile-android
MID01066,ACH-MID01066-20260525-00125,2026-05-25T01:24:07+00:00,settled,181.06,35062422,,mobile-android
MID01066,ACH-MID01066-20260525-00126,2026-05-25T21:47:54+00:00,settled,164.02,30878904,,in-app
MID01066,ACH-MID01066-20260525-00127,2026-05-25T01:18:22+00:00,settled,96.85,28697974,,in-app
MID01066,ACH-MID01066-20260525-00128,2026-05-25T16:27:33+00:00,settled,77.48,77664879,,desktop-web
MID01066,ACH-MID01066-20260525-00129,2026-05-25T05:15:59+00:00,settled,231.68,38069936,,mobile-ios
MID01066,ACH-MID01066-20260525-00130,2026-05-25T12:02:23+00:00,settled,32.41,58660392,,mobile-ios
MID01066,ACH-MID01066-20260525-00131,2026-05-25T18:17:40+00:00,settled,76.96,33843156,,in-app
MID01066,ACH-MID01066-20260525-00132,2026-05-25T07:01:28+00:00,settled,18.53,23995695,,mobile-ios
MID01066,ACH-MID01066-20260525-00133,2026-05-25T05:13:50+00:00,settled,54.54,89568032,,mobile-ios
MID01066,ACH-MID01066-20260525-00134,2026-05-25T17:15:02+00:00,settled,67.71,23125769,,in-app
MID01066,ACH-MID01066-20260525-00135,2026-05-25T10:20:40+00:00,settled,10.32,86576401,,desktop-web
MID01066,ACH-MID01066-20260525-00136,2026-05-25T07:40:49+00:00,settled,49.72,61645194,,pos-terminal
MID01066,ACH-MID01066-20260525-00137,2026-05-25T13:32:32+00:00,settled,34.71,38299645,,desktop-web
MID01066,ACH-MID01066-20260525-00138,2026-05-25T19:07:18+00:00,settled,13.06,64478716,,mobile-ios
MID01066,ACH-MID01066-20260525-00139,2026-05-25T12:46:37+00:00,settled,95.98,67679828,,in-app
MID01066,ACH-MID01066-20260525-00140,2026-05-25T17:13:59+00:00,settled,16.9,85233159,,desktop-web
MID01066,ACH-MID01066-20260525-00141,2026-05-25T12:19:10+00:00,settled,27.4,98722710,,mobile-ios
MID01066,ACH-MID01066-20260525-00142,2026-05-25T11:30:29+00:00,settled,23.79,82308614,,mobile-android
MID01066,ACH-MID01066-20260525-00143,2026-05-25T06:34:37+00:00,settled,96.51,70726995,,pos-terminal
MID01066,ACH-MID01066-20260525-00144,2026-05-25T19:27:54+00:00,settled,37.79,34120367,,in-app
MID01066,ACH-MID01066-20260525-00145,2026-05-25T22:37:50+00:00,settled,39.73,52801589,,mobile-android
MID01066,ACH-MID01066-20260525-00146,2026-05-25T17:40:57+00:00,settled,114.2,88042299,,desktop-web
MID01066,ACH-MID01066-20260525-00147,2026-05-25T18:16:58+00:00,settled,57.7,34402642,,desktop-web
MID01066,ACH-MID01066-20260525-00148,2026-05-25T05:07:48+00:00,settled,81.57,42971892,,in-app
MID01066,ACH-MID01066-20260525-00149,2026-05-25T15:02:46+00:00,settled,25.01,93422598,,pos-terminal
MID01066,ACH-MID01066-20260525-00150,2026-05-25T20:26:28+00:00,settled,17.36,31350285,,desktop-web
MID01066,ACH-MID01066-20260525-00151,2026-05-25T08:33:41+00:00,settled,31.81,86397783,,mobile-android
MID01066,ACH-MID01066-20260525-00152,2026-05-25T00:45:32+00:00,settled,51.45,14273497,,mobile-android
MID01066,ACH-MID01066-20260525-00153,2026-05-25T06:26:31+00:00,settled,175.62,62839448,,pos-terminal
MID01066,ACH-MID01066-20260525-00154,2026-05-25T20:15:36+00:00,settled,74.31,38680133,,mobile-android
MID01066,ACH-MID01066-20260525-00155,2026-05-25T20:54:30+00:00,settled,221.5,67356387,,mobile-ios
MID01066,ACH-MID01066-20260525-00156,2026-05-25T00:58:32+00:00,settled,348.04,61231764,,desktop-web
MID01066,ACH-MID01066-20260525-00157,2026-05-25T07:34:46+00:00,settled,31.37,77559231,,in-app
MID01066,ACH-MID01066-20260525-00158,2026-05-25T12:46:12+00:00,settled,130.23,88060302,,mobile-ios
MID01066,ACH-MID01066-20260525-00159,2026-05-25T15:20:37+00:00,settled,51.89,21133227,,mobile-ios
MID01066,ACH-MID01066-20260525-00160,2026-05-25T05:01:26+00:00,settled,32.49,86383242,,in-app
MID01066,ACH-MID01066-20260525-00161,2026-05-25T11:20:36+00:00,pending,134.66,84158236,,mobile-android
MID01066,ACH-MID01066-20260525-00162,2026-05-25T18:56:58+00:00,settled,172.45,25326619,,pos-terminal
MID01066,ACH-MID01066-20260525-00163,2026-05-25T02:26:48+00:00,settled,91.51,12917655,,in-app
MID01066,ACH-MID01066-20260525-00164,2026-05-25T20:05:43+00:00,settled,191.08,43222915,,mobile-ios
MID01066,ACH-MID01066-20260525-00165,2026-05-25T20:52:33+00:00,settled,38.85,54095204,,desktop-web
MID01066,ACH-MID01066-20260525-00166,2026-05-25T00:45:08+00:00,settled,259.91,43662475,,in-app
MID01066,ACH-MID01066-20260525-00167,2026-05-25T20:10:27+00:00,settled,25.45,59626950,,in-app
MID01066,ACH-MID01066-20260525-00168,2026-05-25T19:31:48+00:00,settled,43.8,50650901,,desktop-web
MID01066,ACH-MID01066-20260525-00169,2026-05-25T10:47:08+00:00,settled,319.2,69748932,,mobile-android
MID01066,ACH-MID01066-20260525-00170,2026-05-25T19:42:13+00:00,settled,224.12,52341341,,in-app
MID01066,ACH-MID01066-20260525-00171,2026-05-25T16:18:41+00:00,settled,56.56,13281917,,desktop-web
MID01066,ACH-MID01066-20260525-00172,2026-05-25T08:41:20+00:00,settled,130.47,70725036,,pos-terminal
MID01066,ACH-MID01066-20260525-00173,2026-05-25T15:42:43+00:00,settled,113.27,50060555,,mobile-ios
MID01066,ACH-MID01066-20260525-00174,2026-05-25T12:04:03+00:00,settled,97.01,79281514,,mobile-ios
MID01066,ACH-MID01066-20260525-00175,2026-05-25T02:57:32+00:00,settled,56.95,27024534,,mobile-android
MID01066,ACH-MID01066-20260525-00176,2026-05-25T12:03:40+00:00,settled,256.5,16916707,,in-app
MID01066,ACH-MID01066-20260525-00177,2026-05-25T04:24:57+00:00,settled,24.41,24140532,,desktop-web
MID01066,ACH-MID01066-20260525-00178,2026-05-25T10:29:44+00:00,pending,81.56,26220205,,mobile-android
MID01066,ACH-MID01066-20260525-00179,2026-05-25T13:35:01+00:00,settled,11.08,90920946,,pos-terminal
MID01066,ACH-MID01066-20260525-00180,2026-05-25T09:38:59+00:00,settled,152.38,10886573,,desktop-web
MID01066,ACH-MID01066-20260525-00181,2026-05-25T05:15:22+00:00,settled,50.64,73438926,,mobile-android
MID01066,ACH-MID01066-20260525-00182,2026-05-25T17:52:14+00:00,settled,67.83,43806958,,desktop-web
MID01066,ACH-MID01066-20260525-00183,2026-05-25T10:00:23+00:00,settled,171.58,82158241,,desktop-web
MID01066,ACH-MID01066-20260525-00184,2026-05-25T10:22:31+00:00,settled,45.16,94105273,,mobile-android
MID01066,ACH-MID01066-20260525-00185,2026-05-25T23:36:05+00:00,settled,71.43,76119871,,pos-terminal
MID01066,ACH-MID01066-20260525-00186,2026-05-25T19:10:18+00:00,settled,176.08,88111459,,desktop-web
MID01066,ACH-MID01066-20260525-00187,2026-05-25T14:15:45+00:00,settled,192.87,26231200,,mobile-android
MID01066,ACH-MID01066-20260525-00188,2026-05-25T02:21:15+00:00,settled,78.0,52999195,,pos-terminal
MID01066,ACH-MID01066-20260525-00189,2026-05-25T03:37:56+00:00,settled,82.05,18547180,,mobile-android
MID01066,ACH-MID01066-20260525-00190,2026-05-25T01:50:53+00:00,settled,11.37,42216058,,desktop-web
MID01066,ACH-MID01066-20260525-00191,2026-05-25T01:24:36+00:00,settled,55.51,20768894,,mobile-ios
MID01066,ACH-MID01066-20260525-00192,2026-05-25T16:39:11+00:00,settled,125.51,79303186,,mobile-ios
MID01066,ACH-MID01066-20260525-00193,2026-05-25T18:26:15+00:00,settled,62.72,24618871,,mobile-ios
MID01066,ACH-MID01066-20260525-00194,2026-05-25T21:44:10+00:00,settled,40.78,77538452,,in-app
MID01066,ACH-MID01066-20260525-00195,2026-05-25T05:15:53+00:00,settled,44.22,25721754,,desktop-web
MID01066,ACH-MID01066-20260525-00196,2026-05-25T15:37:26+00:00,settled,42.68,68887479,,pos-terminal
MID01066,ACH-MID01066-20260525-00197,2026-05-25T22:17:24+00:00,settled,380.32,71941364,,in-app
MID01066,ACH-MID01066-20260525-00198,2026-05-25T13:07:36+00:00,settled,51.38,30689982,,desktop-web
MID01066,ACH-MID01066-20260525-00199,2026-05-25T07:40:46+00:00,settled,12.84,12117947,,mobile-ios
MID01066,ACH-MID01066-20260525-00200,2026-05-25T13:05:29+00:00,settled,17.84,96578639,,mobile-ios
MID01066,ACH-MID01066-20260525-00201,2026-05-25T22:41:50+00:00,settled,76.68,46517933,,pos-terminal
MID01066,ACH-MID01066-20260525-00202,2026-05-25T20:09:09+00:00,settled,322.25,14767494,,in-app
MID01066,ACH-MID01066-20260525-00203,2026-05-25T06:47:14+00:00,settled,60.94,96158541,,pos-terminal
MID01066,ACH-MID01066-20260525-00204,2026-05-25T16:29:11+00:00,settled,54.89,81002582,,pos-terminal
MID01066,ACH-MID01066-20260525-00205,2026-05-25T04:06:32+00:00,returned,137.72,74518254,R01,pos-terminal
MID01066,ACH-MID01066-20260525-00206,2026-05-25T20:55:47+00:00,settled,75.97,84250271,,mobile-android
MID01066,ACH-MID01066-20260525-00207,2026-05-25T18:48:33+00:00,pending,156.17,49351593,,in-app
MID01066,ACH-MID01066-20260525-00208,2026-05-25T20:37:52+00:00,settled,30.61,92849257,,mobile-ios
MID01066,ACH-MID01066-20260525-00209,2026-05-25T09:35:30+00:00,settled,7.06,70169063,,mobile-ios
MID01066,ACH-MID01066-20260525-00210,2026-05-25T00:00:36+00:00,settled,24.6,25783403,,desktop-web
MID01066,ACH-MID01066-20260525-00211,2026-05-25T08:34:48+00:00,settled,43.41,34570757,,desktop-web
MID01066,ACH-MID01066-20260525-00212,2026-05-25T11:42:59+00:00,settled,167.13,49278730,,pos-terminal
MID01066,ACH-MID01066-20260525-00213,2026-05-25T02:33:48+00:00,settled,94.78,81221666,,desktop-web
MID01066,ACH-MID01066-20260525-00214,2026-05-25T14:25:11+00:00,settled,96.31,74991099,,in-app
MID01066,ACH-MID01066-20260525-00215,2026-05-25T21:46:34+00:00,settled,216.45,46227011,,mobile-ios
MID01066,ACH-MID01066-20260525-00216,2026-05-25T02:43:48+00:00,settled,340.88,51026382,,pos-terminal
MID01066,ACH-MID01066-20260525-00217,2026-05-25T23:20:26+00:00,settled,117.6,76920799,,mobile-ios
MID01066,ACH-MID01066-20260525-00218,2026-05-25T00:36:18+00:00,returned,227.04,76860937,R05,in-app
MID01066,ACH-MID01066-20260525-00219,2026-05-25T02:23:02+00:00,settled,25.55,34859168,,pos-terminal
MID01066,ACH-MID01066-20260525-00220,2026-05-25T21:02:31+00:00,settled,51.37,88764929,,mobile-ios
MID01066,ACH-MID01066-20260525-00221,2026-05-25T08:42:59+00:00,settled,21.12,34424761,,mobile-ios
MID01066,ACH-MID01066-20260525-00222,2026-05-25T14:19:56+00:00,settled,10.19,83351764,,pos-terminal
MID01066,ACH-MID01066-20260525-00223,2026-05-25T16:38:29+00:00,settled,70.92,78063037,,mobile-ios
MID01066,ACH-MID01066-20260525-00224,2026-05-25T01:38:03+00:00,settled,52.13,94371454,,pos-terminal
MID01066,ACH-MID01066-20260525-00225,2026-05-25T20:17:04+00:00,settled,40.13,83361120,,in-app
MID01066,ACH-MID01066-20260525-00226,2026-05-25T14:54:30+00:00,returned,196.26,70110227,R05,mobile-android
MID01066,ACH-MID01066-20260525-00227,2026-05-25T03:23:55+00:00,settled,44.61,52098703,,mobile-ios
MID01066,ACH-MID01066-20260525-00228,2026-05-25T00:44:01+00:00,settled,70.94,28914447,,in-app
MID01066,ACH-MID01066-20260525-00229,2026-05-25T12:35:06+00:00,settled,38.64,28649075,,in-app
MID01066,ACH-MID01066-20260525-00230,2026-05-25T05:00:43+00:00,settled,19.52,22696210,,mobile-ios
MID01066,ACH-MID01066-20260525-00231,2026-05-25T04:44:15+00:00,settled,65.46,68631345,,mobile-android
MID01066,ACH-MID01066-20260525-00232,2026-05-25T07:36:33+00:00,settled,58.43,14458682,,in-app
MID01066,ACH-MID01066-20260525-00233,2026-05-25T06:52:12+00:00,settled,36.03,24561686,,pos-terminal
MID01066,ACH-MID01066-20260525-00234,2026-05-25T18:02:11+00:00,settled,961.27,55518625,,mobile-android
MID01066,ACH-MID01066-20260525-00235,2026-05-25T14:22:38+00:00,settled,120.36,17788352,,mobile-android
MID01066,ACH-MID01066-20260525-00236,2026-05-25T15:07:15+00:00,settled,92.42,91022302,,mobile-ios
MID01066,ACH-MID01066-20260525-00237,2026-05-25T10:06:18+00:00,settled,183.35,20340410,,mobile-android
MID01066,ACH-MID01066-20260525-00238,2026-05-25T14:20:10+00:00,settled,214.54,41766803,,mobile-android
MID01066,ACH-MID01066-20260525-00239,2026-05-25T01:11:10+00:00,settled,73.17,99007323,,mobile-android
MID01066,ACH-MID01066-20260525-00240,2026-05-25T14:40:52+00:00,settled,169.71,18174756,,mobile-ios
MID01066,ACH-MID01066-20260525-00241,2026-05-25T18:00:37+00:00,settled,32.94,64743338,,mobile-android
MID01066,ACH-MID01066-20260525-00242,2026-05-25T05:46:49+00:00,settled,98.21,63438167,,mobile-ios
MID01066,ACH-MID01066-20260525-00243,2026-05-25T21:22:24+00:00,settled,130.51,38377389,,mobile-android
MID01066,ACH-MID01066-20260525-00244,2026-05-25T11:12:11+00:00,settled,88.47,39770475,,desktop-web
MID01066,ACH-MID01066-20260525-00245,2026-05-25T03:04:12+00:00,settled,322.97,34875283,,desktop-web
MID01066,ACH-MID01066-20260525-00246,2026-05-25T13:13:01+00:00,settled,158.34,18220727,,mobile-android
MID01066,ACH-MID01066-20260525-00247,2026-05-25T21:27:19+00:00,settled,57.69,46838581,,pos-terminal
