MID,transaction_id,timestamp,status,amount_usd,bank_routing,return_code,device_type
MID01066,ACH-MID01066-20260526-00121,2026-05-26T22:40:37+00:00,settled,22.87,51583551,,desktop-web
MID01066,ACH-MID01066-20260526-00122,2026-05-26T17:31:58+00:00,settled,21.69,39346950,,in-app
MID01066,ACH-MID01066-20260526-00123,2026-05-26T00:01:38+00:00,settled,199.84,82154863,,pos-terminal
MID01066,ACH-MID01066-20260526-00124,2026-05-26T18:45:09+00:00,settled,17.52,40947761,,pos-terminal
MID01066,ACH-MID01066-20260526-00125,2026-05-26T12:45:46+00:00,settled,60.05,83691723,,mobile-ios
MID01066,ACH-MID01066-20260526-00126,2026-05-26T14:14:02+00:00,settled,78.55,87429205,,pos-terminal
MID01066,ACH-MID01066-20260526-00127,2026-05-26T16:14:17+00:00,settled,51.8,14396468,,pos-terminal
MID01066,ACH-MID01066-20260526-00128,2026-05-26T14:13:54+00:00,settled,190.02,47539877,,in-app
MID01066,ACH-MID01066-20260526-00129,2026-05-26T12:40:53+00:00,returned,17.54,32280951,R10,mobile-android
MID01066,ACH-MID01066-20260526-00130,2026-05-26T18:26:47+00:00,settled,203.41,28724902,,desktop-web
MID01066,ACH-MID01066-20260526-00131,2026-05-26T08:30:52+00:00,settled,24.36,14980316,,mobile-ios
MID01066,ACH-MID01066-20260526-00132,2026-05-26T00:39:23+00:00,settled,35.0,13994977,,in-app
MID01066,ACH-MID01066-20260526-00133,2026-05-26T07:42:27+00:00,settled,61.43,57097222,,in-app
MID01066,ACH-MID01066-20260526-00134,2026-05-26T06:07:40+00:00,settled,28.92,65243565,,desktop-web
MID01066,ACH-MID01066-20260526-00135,2026-05-26T10:22:14+00:00,settled,155.27,69966778,,in-app
MID01066,ACH-MID01066-20260526-00136,2026-05-26T18:19:18+00:00,settled,43.98,50823728,,desktop-web
MID01066,ACH-MID01066-20260526-00137,2026-05-26T22:58:08+00:00,settled,71.71,52361201,,mobile-ios
MID01066,ACH-MID01066-20260526-00138,2026-05-26T12:32:54+00:00,settled,180.61,65736910,,pos-terminal
MID01066,ACH-MID01066-20260526-00139,2026-05-26T18:22:51+00:00,settled,78.6,40800352,,pos-terminal
MID01066,ACH-MID01066-20260526-00140,2026-05-26T19:03:33+00:00,settled,109.32,15109661,,mobile-android
MID01066,ACH-MID01066-20260526-00141,2026-05-26T03:23:56+00:00,settled,32.98,85077700,,mobile-ios
MID01066,ACH-MID01066-20260526-00142,2026-05-26T13:35:38+00:00,settled,49.19,85857380,,pos-terminal
MID01066,ACH-MID01066-20260526-00143,2026-05-26T21:44:17+00:00,pending,117.02,57472225,,pos-terminal
MID01066,ACH-MID01066-20260526-00144,2026-05-26T04:19:20+00:00,settled,28.01,76796615,,desktop-web
MID01066,ACH-MID01066-20260526-00145,2026-05-26T10:01:16+00:00,settled,100.33,86850413,,pos-terminal
MID01066,ACH-MID01066-20260526-00146,2026-05-26T12:14:57+00:00,settled,29.0,94695684,,mobile-android
MID01066,ACH-MID01066-20260526-00147,2026-05-26T09:16:01+00:00,settled,47.46,59684060,,in-app
MID01066,ACH-MID01066-20260526-00148,2026-05-26T19:07:51+00:00,settled,18.33,43520435,,mobile-android
MID01066,ACH-MID01066-20260526-00149,2026-05-26T22:02:50+00:00,settled,16.91,10286994,,mobile-ios
MID01066,ACH-MID01066-20260526-00150,2026-05-26T22:33:36+00:00,settled,34.44,23071255,,mobile-ios
MID01066,ACH-MID01066-20260526-00151,2026-05-26T05:12:24+00:00,settled,370.16,94857178,,mobile-android
MID01066,ACH-MID01066-20260526-00152,2026-05-26T23:28:17+00:00,settled,37.67,28060252,,mobile-ios
MID01066,ACH-MID01066-20260526-00153,2026-05-26T23:37:47+00:00,settled,9.08,47271232,,desktop-web
MID01066,ACH-MID01066-20260526-00154,2026-05-26T23:50:59+00:00,settled,98.72,31384771,,desktop-web
MID01066,ACH-MID01066-20260526-00155,2026-05-26T22:58:24+00:00,settled,125.17,16413139,,in-app
MID01066,ACH-MID01066-20260526-00156,2026-05-26T18:02:50+00:00,settled,37.18,24805000,,desktop-web
MID01066,ACH-MID01066-20260526-00157,2026-05-26T18:31:45+00:00,settled,55.19,35348319,,desktop-web
MID01066,ACH-MID01066-20260526-00158,2026-05-26T05:26:58+00:00,settled,68.23,55952962,,in-app
MID01066,ACH-MID01066-20260526-00159,2026-05-26T15:02:03+00:00,settled,56.11,72355486,,mobile-android
MID01066,ACH-MID01066-20260526-00160,2026-05-26T07:31:47+00:00,settled,6.96,82651259,,in-app
MID01066,ACH-MID01066-20260526-00161,2026-05-26T18:58:08+00:00,settled,153.55,66752450,,in-app
MID01066,ACH-MID01066-20260526-00162,2026-05-26T16:15:48+00:00,settled,37.25,67041162,,mobile-android
MID01066,ACH-MID01066-20260526-00163,2026-05-26T15:41:11+00:00,settled,326.68,49827544,,desktop-web
MID01066,ACH-MID01066-20260526-00164,2026-05-26T13:15:47+00:00,settled,46.35,65415458,,mobile-android
MID01066,ACH-MID01066-20260526-00165,2026-05-26T01:35:49+00:00,settled,66.03,41160042,,desktop-web
MID01066,ACH-MID01066-20260526-00166,2026-05-26T19:32:01+00:00,settled,57.39,89411736,,mobile-android
MID01066,ACH-MID01066-20260526-00167,2026-05-26T07:48:38+00:00,settled,65.76,65238678,,pos-terminal
MID01066,ACH-MID01066-20260526-00168,2026-05-26T22:29:05+00:00,settled,97.87,42991134,,mobile-ios
MID01066,ACH-MID01066-20260526-00169,2026-05-26T13:00:09+00:00,settled,128.02,85377642,,mobile-android
MID01066,ACH-MID01066-20260526-00170,2026-05-26T06:44:37+00:00,settled,44.82,46891383,,pos-terminal
MID01066,ACH-MID01066-20260526-00171,2026-05-26T22:29:27+00:00,settled,67.88,72537249,,in-app
MID01066,ACH-MID01066-20260526-00172,2026-05-26T05:55:25+00:00,settled,34.69,41949473,,pos-terminal
MID01066,ACH-MID01066-20260526-00173,2026-05-26T16:15:25+00:00,settled,34.05,53207363,,pos-terminal
MID01066,ACH-MID01066-20260526-00174,2026-05-26T09:25:38+00:00,settled,117.3,48558357,,mobile-android
MID01066,ACH-MID01066-20260526-00175,2026-05-26T23:26:26+00:00,settled,18.84,97046058,,mobile-android
MID01066,ACH-MID01066-20260526-00176,2026-05-26T16:43:38+00:00,settled,72.06,34902487,,mobile-ios
MID01066,ACH-MID01066-20260526-00177,2026-05-26T07:51:53+00:00,settled,40.04,76455846,,mobile-ios
MID01066,ACH-MID01066-20260526-00178,2026-05-26T17:57:53+00:00,settled,79.14,14149072,,desktop-web
MID01066,ACH-MID01066-20260526-00179,2026-05-26T18:35:01+00:00,settled,131.71,10933376,,pos-terminal
MID01066,ACH-MID01066-20260526-00180,2026-05-26T11:55:13+00:00,settled,58.43,64689979,,mobile-android
MID01066,ACH-MID01066-20260526-00181,2026-05-26T16:29:52+00:00,settled,157.04,95245851,,mobile-android
MID01066,ACH-MID01066-20260526-00182,2026-05-26T18:57:24+00:00,settled,333.18,46260148,,pos-terminal
MID01066,ACH-MID01066-20260526-00183,2026-05-26T04:09:15+00:00,settled,217.68,13759752,,mobile-android
MID01066,ACH-MID01066-20260526-00184,2026-05-26T12:06:56+00:00,settled,28.3,39716193,,pos-terminal
MID01066,ACH-MID01066-20260526-00185,2026-05-26T20:56:54+00:00,settled,64.03,74248493,,in-app
MID01066,ACH-MID01066-20260526-00186,2026-05-26T10:13:54+00:00,settled,26.61,61388622,,in-app
MID01066,ACH-MID01066-20260526-00187,2026-05-26T13:10:16+00:00,settled,331.9,42015129,,in-app
MID01066,ACH-MID01066-20260526-00188,2026-05-26T21:25:10+00:00,settled,185.73,38035815,,mobile-android
MID01066,ACH-MID01066-20260526-00189,2026-05-26T00:06:48+00:00,settled,129.59,21387228,,desktop-web
MID01066,ACH-MID01066-20260526-00190,2026-05-26T06:39:37+00:00,settled,65.39,22033171,,mobile-ios
MID01066,ACH-MID01066-20260526-00191,2026-05-26T18:24:27+00:00,settled,25.94,52371049,,in-app
MID01066,ACH-MID01066-20260526-00192,2026-05-26T06:44:59+00:00,settled,113.99,73674877,,desktop-web
MID01066,ACH-MID01066-20260526-00193,2026-05-26T21:32:24+00:00,settled,57.23,92869817,,pos-terminal
MID01066,ACH-MID01066-20260526-00194,2026-05-26T10:54:40+00:00,returned,21.86,33629829,R02,pos-terminal
MID01066,ACH-MID01066-20260526-00195,2026-05-26T09:20:13+00:00,settled,210.09,23314541,,mobile-ios
MID01066,ACH-MID01066-20260526-00196,2026-05-26T15:22:45+00:00,settled,18.34,12667526,,mobile-ios
MID01066,ACH-MID01066-20260526-00197,2026-05-26T11:43:25+00:00,settled,198.44,53834408,,desktop-web
MID01066,ACH-MID01066-20260526-00198,2026-05-26T07:18:48+00:00,settled,355.75,96289194,,desktop-web
MID01066,ACH-MID01066-20260526-00199,2026-05-26T20:29:57+00:00,settled,32.99,95458420,,mobile-android
MID01066,ACH-MID01066-20260526-00200,2026-05-26T04:25:12+00:00,settled,23.42,81360059,,mobile-android
MID01066,ACH-MID01066-20260526-00201,2026-05-26T11:35:59+00:00,settled,53.38,40541652,,desktop-web
MID01066,ACH-MID01066-20260526-00202,2026-05-26T05:59:44+00:00,settled,115.55,98727824,,pos-terminal
MID01066,ACH-MID01066-20260526-00203,2026-05-26T02:06:01+00:00,settled,143.1,99146137,,pos-terminal
MID01066,ACH-MID01066-20260526-00204,2026-05-26T08:11:50+00:00,settled,205.4,75318502,,desktop-web
MID01066,ACH-MID01066-20260526-00205,2026-05-26T12:04:29+00:00,settled,33.1,61817683,,mobile-ios
MID01066,ACH-MID01066-20260526-00206,2026-05-26T03:47:57+00:00,settled,80.35,25815934,,pos-terminal
MID01066,ACH-MID01066-20260526-00207,2026-05-26T05:41:35+00:00,settled,119.32,31668596,,pos-terminal
MID01066,ACH-MID01066-20260526-00208,2026-05-26T04:19:45+00:00,settled,36.22,18083982,,mobile-ios
MID01066,ACH-MID01066-20260526-00209,2026-05-26T15:54:18+00:00,settled,36.52,66787188,,mobile-android
MID01066,ACH-MID01066-20260526-00210,2026-05-26T08:31:23+00:00,settled,94.23,78026304,,mobile-ios
MID01066,ACH-MID01066-20260526-00211,2026-05-26T00:34:13+00:00,settled,69.29,37395260,,mobile-android
MID01066,ACH-MID01066-20260526-00212,2026-05-26T20:30:49+00:00,settled,71.18,86788988,,pos-terminal
MID01066,ACH-MID01066-20260526-00213,2026-05-26T03:13:39+00:00,settled,66.17,32805321,,mobile-android
MID01066,ACH-MID01066-20260526-00214,2026-05-26T05:15:27+00:00,settled,28.9,22968960,,mobile-ios
MID01066,ACH-MID01066-20260526-00215,2026-05-26T09:36:08+00:00,settled,56.62,86938212,,mobile-ios
MID01066,ACH-MID01066-20260526-00216,2026-05-26T05:01:50+00:00,settled,105.02,63935057,,mobile-android
MID01066,ACH-MID01066-20260526-00217,2026-05-26T12:24:01+00:00,settled,100.9,39999953,,mobile-android
MID01066,ACH-MID01066-20260526-00218,2026-05-26T22:00:22+00:00,settled,15.9,69848426,,mobile-ios
MID01066,ACH-MID01066-20260526-00219,2026-05-26T13:16:35+00:00,settled,33.77,52836976,,pos-terminal
MID01066,ACH-MID01066-20260526-00220,2026-05-26T12:06:47+00:00,settled,49.81,36239385,,mobile-android
MID01066,ACH-MID01066-20260526-00221,2026-05-26T23:54:48+00:00,settled,98.44,86160203,,mobile-android
MID01066,ACH-MID01066-20260526-00222,2026-05-26T23:15:51+00:00,settled,112.98,56770617,,pos-terminal
MID01066,ACH-MID01066-20260526-00223,2026-05-26T17:20:40+00:00,settled,39.28,82854833,,mobile-android
MID01066,ACH-MID01066-20260526-00224,2026-05-26T18:42:39+00:00,settled,62.75,42552288,,in-app
MID01066,ACH-MID01066-20260526-00225,2026-05-26T02:34:40+00:00,settled,19.1,17463865,,pos-terminal
MID01066,ACH-MID01066-20260526-00226,2026-05-26T01:58:24+00:00,settled,71.3,94642719,,in-app
MID01066,ACH-MID01066-20260526-00227,2026-05-26T00:17:45+00:00,settled,115.23,64833684,,in-app
MID01066,ACH-MID01066-20260526-00228,2026-05-26T12:40:40+00:00,settled,46.25,93737730,,in-app
MID01066,ACH-MID01066-20260526-00229,2026-05-26T02:06:35+00:00,settled,17.51,50404092,,pos-terminal
MID01066,ACH-MID01066-20260526-00230,2026-05-26T16:45:57+00:00,settled,60.96,65313930,,mobile-android
MID01066,ACH-MID01066-20260526-00231,2026-05-26T19:46:23+00:00,settled,56.88,22113148,,in-app
MID01066,ACH-MID01066-20260526-00232,2026-05-26T10:24:38+00:00,settled,137.84,24019172,,mobile-ios
MID01066,ACH-MID01066-20260526-00233,2026-05-26T02:58:21+00:00,settled,17.71,40607748,,mobile-android
MID01066,ACH-MID01066-20260526-00234,2026-05-26T01:09:07+00:00,settled,16.41,90292015,,mobile-android
MID01066,ACH-MID01066-20260526-00235,2026-05-26T02:33:00+00:00,settled,351.24,14886518,,in-app
MID01066,ACH-MID01066-20260526-00236,2026-05-26T11:59:55+00:00,settled,49.03,49023473,,in-app
MID01066,ACH-MID01066-20260526-00237,2026-05-26T00:06:21+00:00,settled,202.88,76195176,,in-app
MID01066,ACH-MID01066-20260526-00238,2026-05-26T14:25:38+00:00,settled,62.54,60042877,,in-app
MID01066,ACH-MID01066-20260526-00239,2026-05-26T00:48:03+00:00,settled,84.07,55139894,,mobile-ios
MID01066,ACH-MID01066-20260526-00240,2026-05-26T02:04:18+00:00,settled,113.49,42774338,,mobile-ios
MID01066,ACH-MID01066-20260526-00241,2026-05-26T03:33:54+00:00,settled,66.83,63867425,,pos-terminal
MID01066,ACH-MID01066-20260526-00242,2026-05-26T16:44:36+00:00,settled,248.66,19840669,,desktop-web
MID01066,ACH-MID01066-20260526-00243,2026-05-26T10:55:39+00:00,settled,58.63,30767282,,pos-terminal
MID01066,ACH-MID01066-20260526-00244,2026-05-26T09:53:05+00:00,settled,193.12,33859319,,mobile-android
MID01066,ACH-MID01066-20260526-00245,2026-05-26T07:25:27+00:00,settled,192.67,62423789,,in-app
MID01066,ACH-MID01066-20260526-00246,2026-05-26T23:42:30+00:00,settled,11.67,23848400,,pos-terminal
MID01066,ACH-MID01066-20260526-00247,2026-05-26T23:50:21+00:00,settled,95.26,97867237,,mobile-android
