MID,transaction_id,timestamp,status,amount_usd,bank_routing,return_code,device_type
MID01066,ACH-MID01066-20260521-00025,2026-05-21T06:51:15+00:00,settled,397.22,40432459,,in-app
MID01066,ACH-MID01066-20260521-00026,2026-05-21T11:46:01+00:00,settled,63.42,91220385,,in-app
MID01066,ACH-MID01066-20260521-00027,2026-05-21T23:22:23+00:00,settled,62.43,74780629,,pos-terminal
MID01066,ACH-MID01066-20260521-00028,2026-05-21T00:30:58+00:00,settled,203.04,21378775,,mobile-ios
MID01066,ACH-MID01066-20260521-00029,2026-05-21T12:50:45+00:00,settled,134.13,33960779,,desktop-web
MID01066,ACH-MID01066-20260521-00030,2026-05-21T02:51:46+00:00,settled,51.74,21397668,,mobile-android
MID01066,ACH-MID01066-20260521-00031,2026-05-21T04:01:09+00:00,settled,85.43,98027796,,pos-terminal
MID01066,ACH-MID01066-20260521-00032,2026-05-21T15:42:59+00:00,returned,41.13,27580355,R08,mobile-ios
MID01066,ACH-MID01066-20260521-00033,2026-05-21T16:47:59+00:00,settled,67.17,53753544,,in-app
MID01066,ACH-MID01066-20260521-00034,2026-05-21T04:03:58+00:00,settled,240.08,79358465,,pos-terminal
MID01066,ACH-MID01066-20260521-00035,2026-05-21T04:34:09+00:00,settled,69.06,69072565,,pos-terminal
MID01066,ACH-MID01066-20260521-00036,2026-05-21T00:49:51+00:00,settled,36.79,93094361,,pos-terminal
MID01066,ACH-MID01066-20260521-00037,2026-05-21T01:20:43+00:00,settled,70.82,24241764,,mobile-ios
MID01066,ACH-MID01066-20260521-00038,2026-05-21T07:12:17+00:00,settled,62.07,18505221,,pos-terminal
MID01066,ACH-MID01066-20260521-00039,2026-05-21T16:38:32+00:00,settled,36.36,78203564,,in-app
MID01066,ACH-MID01066-20260521-00040,2026-05-21T16:15:44+00:00,settled,87.61,44841887,,mobile-android
MID01066,ACH-MID01066-20260521-00041,2026-05-21T14:08:26+00:00,settled,24.8,19736972,,in-app
MID01066,ACH-MID01066-20260521-00042,2026-05-21T02:13:42+00:00,settled,48.05,30729474,,desktop-web
MID01066,ACH-MID01066-20260521-00043,2026-05-21T04:16:56+00:00,settled,24.69,22633303,,in-app
MID01066,ACH-MID01066-20260521-00044,2026-05-21T05:42:53+00:00,settled,16.91,79203339,,in-app
MID01066,ACH-MID01066-20260521-00045,2026-05-21T06:22:20+00:00,settled,26.1,55362865,,in-app
MID01066,ACH-MID01066-20260521-00046,2026-05-21T22:01:24+00:00,settled,34.7,78754679,,mobile-ios
MID01066,ACH-MID01066-20260521-00047,2026-05-21T07:56:06+00:00,settled,28.99,34367415,,mobile-android
MID01066,ACH-MID01066-20260521-00048,2026-05-21T13:54:58+00:00,settled,49.6,79092953,,desktop-web
MID01066,ACH-MID01066-20260521-00049,2026-05-21T02:17:03+00:00,settled,113.86,19719255,,mobile-ios
MID01066,ACH-MID01066-20260521-00050,2026-05-21T20:05:51+00:00,settled,27.35,39851095,,mobile-ios
MID01066,ACH-MID01066-20260521-00051,2026-05-21T14:00:21+00:00,settled,229.98,45951526,,mobile-ios
MID01066,ACH-MID01066-20260521-00052,2026-05-21T16:45:15+00:00,settled,43.64,51874911,,pos-terminal
MID01066,ACH-MID01066-20260521-00053,2026-05-21T06:18:28+00:00,settled,66.7,56573688,,desktop-web
MID01066,ACH-MID01066-20260521-00054,2026-05-21T01:00:01+00:00,settled,142.17,35428420,,mobile-android
MID01066,ACH-MID01066-20260521-00055,2026-05-21T14:06:42+00:00,settled,151.26,76437986,,in-app
MID01066,ACH-MID01066-20260521-00056,2026-05-21T16:19:44+00:00,settled,38.9,36658926,,mobile-android
MID01066,ACH-MID01066-20260521-00057,2026-05-21T12:22:03+00:00,settled,305.69,67813039,,mobile-ios
MID01066,ACH-MID01066-20260521-00058,2026-05-21T21:53:24+00:00,settled,343.79,47840444,,desktop-web
MID01066,ACH-MID01066-20260521-00059,2026-05-21T01:29:11+00:00,settled,27.08,45331886,,desktop-web
MID01066,ACH-MID01066-20260521-00060,2026-05-21T17:20:15+00:00,settled,40.3,55007604,,in-app
MID01066,ACH-MID01066-20260521-00061,2026-05-21T08:32:41+00:00,settled,27.65,10664449,,mobile-ios
MID01066,ACH-MID01066-20260521-00062,2026-05-21T04:25:37+00:00,settled,45.97,88595657,,mobile-android
MID01066,ACH-MID01066-20260521-00063,2026-05-21T21:57:45+00:00,settled,186.17,53773065,,in-app
MID01066,ACH-MID01066-20260521-00064,2026-05-21T04:18:46+00:00,settled,81.65,78851172,,pos-terminal
MID01066,ACH-MID01066-20260521-00065,2026-05-21T04:58:33+00:00,settled,156.72,12158188,,pos-terminal
MID01066,ACH-MID01066-20260521-00066,2026-05-21T22:43:44+00:00,settled,83.74,15618636,,desktop-web
MID01066,ACH-MID01066-20260521-00067,2026-05-21T03:24:53+00:00,settled,61.89,12528752,,mobile-android
MID01066,ACH-MID01066-20260521-00068,2026-05-21T15:16:00+00:00,settled,62.33,77507631,,mobile-ios
MID01066,ACH-MID01066-20260521-00069,2026-05-21T21:33:04+00:00,settled,131.77,19992509,,mobile-android
MID01066,ACH-MID01066-20260521-00070,2026-05-21T23:48:13+00:00,settled,21.72,71785797,,in-app
MID01066,ACH-MID01066-20260521-00071,2026-05-21T02:30:58+00:00,settled,210.5,92808850,,mobile-android
MID01066,ACH-MID01066-20260521-00072,2026-05-21T02:38:09+00:00,settled,32.98,50858176,,mobile-android
MID01066,ACH-MID01066-20260521-00073,2026-05-21T00:30:03+00:00,settled,31.4,23357223,,in-app
MID01066,ACH-MID01066-20260521-00074,2026-05-21T09:45:33+00:00,settled,37.13,25905184,,pos-terminal
MID01066,ACH-MID01066-20260521-00075,2026-05-21T06:19:05+00:00,settled,47.84,70324287,,in-app
MID01066,ACH-MID01066-20260521-00076,2026-05-21T06:58:59+00:00,settled,24.34,29024111,,desktop-web
MID01066,ACH-MID01066-20260521-00077,2026-05-21T11:08:38+00:00,settled,172.52,25123326,,mobile-android
MID01066,ACH-MID01066-20260521-00078,2026-05-21T15:57:56+00:00,settled,65.32,10481904,,in-app
MID01066,ACH-MID01066-20260521-00079,2026-05-21T12:19:46+00:00,settled,30.01,52423277,,desktop-web
MID01066,ACH-MID01066-20260521-00080,2026-05-21T00:20:48+00:00,settled,45.06,36271930,,desktop-web
MID01066,ACH-MID01066-20260521-00081,2026-05-21T08:23:04+00:00,settled,81.73,67452267,,mobile-ios
MID01066,ACH-MID01066-20260521-00082,2026-05-21T08:06:03+00:00,settled,132.05,29986950,,desktop-web
MID01066,ACH-MID01066-20260521-00083,2026-05-21T13:32:20+00:00,settled,32.4,67411315,,in-app
MID01066,ACH-MID01066-20260521-00084,2026-05-21T17:35:13+00:00,settled,93.4,65148187,,mobile-android
MID01066,ACH-MID01066-20260521-00085,2026-05-21T20:55:18+00:00,settled,52.52,83834272,,in-app
MID01066,ACH-MID01066-20260521-00086,2026-05-21T13:21:18+00:00,settled,21.54,97619725,,mobile-android
MID01066,ACH-MID01066-20260521-00087,2026-05-21T09:30:35+00:00,settled,88.21,96329518,,mobile-android
MID01066,ACH-MID01066-20260521-00088,2026-05-21T16:57:51+00:00,settled,66.32,54672257,,in-app
MID01066,ACH-MID01066-20260521-00089,2026-05-21T13:08:35+00:00,settled,40.72,55896454,,desktop-web
MID01066,ACH-MID01066-20260521-00090,2026-05-21T07:23:16+00:00,settled,117.38,12695323,,in-app
MID01066,ACH-MID01066-20260521-00091,2026-05-21T12:26:47+00:00,settled,70.57,55392851,,in-app
MID01066,ACH-MID01066-20260521-00092,2026-05-21T08:36:23+00:00,settled,22.23,94507092,,mobile-android
MID01066,ACH-MID01066-20260521-00093,2026-05-21T02:17:57+00:00,settled,36.19,69842100,,desktop-web
MID01066,ACH-MID01066-20260521-00094,2026-05-21T00:08:02+00:00,settled,42.03,73520992,,in-app
MID01066,ACH-MID01066-20260521-00095,2026-05-21T00:04:25+00:00,settled,71.98,70257105,,mobile-ios
MID01066,ACH-MID01066-20260521-00096,2026-05-21T07:09:09+00:00,settled,73.89,96885593,,in-app
MID01066,ACH-MID01066-20260521-00097,2026-05-21T02:35:49+00:00,settled,90.45,27175419,,pos-terminal
MID01066,ACH-MID01066-20260521-00098,2026-05-21T20:27:44+00:00,settled,102.23,50312198,,pos-terminal
MID01066,ACH-MID01066-20260521-00099,2026-05-21T06:24:16+00:00,settled,24.28,11404137,,in-app
MID01066,ACH-MID01066-20260521-00100,2026-05-21T08:20:41+00:00,settled,128.16,80635798,,mobile-android
MID01066,ACH-MID01066-20260521-00101,2026-05-21T00:26:45+00:00,settled,84.02,36053704,,in-app
MID01066,ACH-MID01066-20260521-00102,2026-05-21T02:16:14+00:00,settled,44.36,63198298,,desktop-web
MID01066,ACH-MID01066-20260521-00103,2026-05-21T23:54:32+00:00,settled,19.09,36899085,,mobile-android
MID01066,ACH-MID01066-20260521-00104,2026-05-21T07:29:14+00:00,settled,14.66,91886009,,mobile-android
MID01066,ACH-MID01066-20260521-00105,2026-05-21T15:26:58+00:00,returned,28.5,38581541,R04,in-app
MID01066,ACH-MID01066-20260521-00106,2026-05-21T01:45:03+00:00,settled,28.88,52171205,,mobile-ios
MID01066,ACH-MID01066-20260521-00107,2026-05-21T05:21:12+00:00,settled,98.09,60181809,,in-app
MID01066,ACH-MID01066-20260521-00108,2026-05-21T05:06:00+00:00,settled,24.2,85313447,,mobile-android
MID01066,ACH-MID01066-20260521-00109,2026-05-21T12:22:49+00:00,settled,60.12,73547269,,pos-terminal
MID01066,ACH-MID01066-20260521-00110,2026-05-21T14:12:20+00:00,settled,9.76,14064388,,mobile-android
MID01066,ACH-MID01066-20260521-00111,2026-05-21T20:49:25+00:00,settled,16.41,91284442,,desktop-web
MID01066,ACH-MID01066-20260521-00112,2026-05-21T10:39:02+00:00,settled,19.61,52477713,,desktop-web
MID01066,ACH-MID01066-20260521-00113,2026-05-21T00:46:48+00:00,returned,136.6,18768726,R01,in-app
MID01066,ACH-MID01066-20260521-00114,2026-05-21T22:29:49+00:00,settled,53.47,67705312,,mobile-android
MID01066,ACH-MID01066-20260521-00115,2026-05-21T15:11:00+00:00,settled,360.37,30309186,,desktop-web
MID01066,ACH-MID01066-20260521-00116,2026-05-21T10:29:23+00:00,settled,185.63,78704012,,mobile-android
MID01066,ACH-MID01066-20260521-00117,2026-05-21T07:26:04+00:00,settled,101.57,83097205,,in-app
MID01066,ACH-MID01066-20260521-00118,2026-05-21T03:04:16+00:00,settled,83.89,66513753,,in-app
MID01066,ACH-MID01066-20260521-00119,2026-05-21T05:14:08+00:00,settled,48.45,41532215,,mobile-ios
MID01066,ACH-MID01066-20260521-00120,2026-05-21T09:18:17+00:00,settled,77.91,44941579,,mobile-android
MID01066,ACH-MID01066-20260521-00121,2026-05-21T05:15:15+00:00,settled,79.0,63159561,,mobile-android
MID01066,ACH-MID01066-20260521-00122,2026-05-21T16:33:14+00:00,settled,85.0,72265710,,mobile-ios
MID01066,ACH-MID01066-20260521-00123,2026-05-21T00:30:56+00:00,settled,47.39,35444081,,pos-terminal
MID01066,ACH-MID01066-20260521-00124,2026-05-21T06:59:04+00:00,settled,16.58,70279041,,mobile-ios
MID01066,ACH-MID01066-20260521-00125,2026-05-21T03:40:38+00:00,settled,106.72,15027059,,mobile-android
MID01066,ACH-MID01066-20260521-00126,2026-05-21T01:13:16+00:00,settled,146.45,59903392,,desktop-web
MID01066,ACH-MID01066-20260521-00127,2026-05-21T02:13:02+00:00,settled,172.9,18492100,,in-app
MID01066,ACH-MID01066-20260521-00128,2026-05-21T21:35:09+00:00,settled,83.37,31970008,,desktop-web
MID01066,ACH-MID01066-20260521-00129,2026-05-21T13:18:42+00:00,settled,35.47,57940118,,mobile-ios
MID01066,ACH-MID01066-20260521-00130,2026-05-21T11:41:12+00:00,settled,51.02,10788743,,mobile-android
MID01066,ACH-MID01066-20260521-00131,2026-05-21T13:07:52+00:00,settled,16.21,58952845,,mobile-android
MID01066,ACH-MID01066-20260521-00132,2026-05-21T04:00:03+00:00,settled,82.2,63246742,,pos-terminal
MID01066,ACH-MID01066-20260521-00133,2026-05-21T11:47:32+00:00,settled,32.0,31718404,,mobile-ios
MID01066,ACH-MID01066-20260521-00134,2026-05-21T03:24:31+00:00,settled,394.97,36486755,,mobile-ios
MID01066,ACH-MID01066-20260521-00135,2026-05-21T15:20:03+00:00,settled,102.68,21582241,,pos-terminal
MID01066,ACH-MID01066-20260521-00136,2026-05-21T22:52:57+00:00,settled,33.77,36321833,,mobile-android
MID01066,ACH-MID01066-20260521-00137,2026-05-21T18:13:02+00:00,settled,49.24,61482749,,mobile-android
MID01066,ACH-MID01066-20260521-00138,2026-05-21T07:46:52+00:00,settled,97.01,15117547,,desktop-web
MID01066,ACH-MID01066-20260521-00139,2026-05-21T03:24:38+00:00,settled,43.49,51099366,,desktop-web
MID01066,ACH-MID01066-20260521-00140,2026-05-21T18:15:27+00:00,settled,51.66,77589148,,mobile-ios
MID01066,ACH-MID01066-20260521-00141,2026-05-21T00:39:31+00:00,settled,60.85,93023765,,in-app
MID01066,ACH-MID01066-20260521-00142,2026-05-21T05:51:30+00:00,settled,57.07,58127131,,mobile-ios
MID01066,ACH-MID01066-20260521-00143,2026-05-21T14:32:32+00:00,settled,84.67,27484673,,desktop-web
MID01066,ACH-MID01066-20260521-00144,2026-05-21T23:32:05+00:00,settled,17.99,60715863,,mobile-android
MID01066,ACH-MID01066-20260521-00145,2026-05-21T00:54:04+00:00,settled,117.88,76017669,,mobile-android
MID01066,ACH-MID01066-20260521-00146,2026-05-21T21:50:46+00:00,settled,27.34,31309406,,pos-terminal
MID01066,ACH-MID01066-20260521-00147,2026-05-21T08:57:52+00:00,settled,61.24,74438948,,desktop-web
MID01066,ACH-MID01066-20260521-00148,2026-05-21T19:32:15+00:00,settled,50.71,34440563,,desktop-web
MID01066,ACH-MID01066-20260521-00149,2026-05-21T21:20:57+00:00,settled,28.11,45479229,,pos-terminal
MID01066,ACH-MID01066-20260521-00150,2026-05-21T01:40:54+00:00,settled,13.34,84515014,,mobile-ios
MID01066,ACH-MID01066-20260521-00151,2026-05-21T08:34:40+00:00,settled,49.39,59518889,,desktop-web
MID01066,ACH-MID01066-20260521-00152,2026-05-21T10:48:05+00:00,settled,60.21,16481569,,pos-terminal
MID01066,ACH-MID01066-20260521-00153,2026-05-21T08:19:40+00:00,settled,255.64,39747683,,pos-terminal
MID01066,ACH-MID01066-20260521-00154,2026-05-21T20:27:26+00:00,settled,79.6,27719866,,pos-terminal
MID01066,ACH-MID01066-20260521-00155,2026-05-21T20:02:01+00:00,settled,14.86,50767129,,desktop-web
MID01066,ACH-MID01066-20260521-00156,2026-05-21T17:14:26+00:00,settled,89.72,37405162,,in-app
MID01066,ACH-MID01066-20260521-00157,2026-05-21T05:08:00+00:00,settled,154.73,30040462,,mobile-ios
MID01066,ACH-MID01066-20260521-00158,2026-05-21T20:09:55+00:00,settled,92.8,45465670,,mobile-ios
MID01066,ACH-MID01066-20260521-00159,2026-05-21T20:52:35+00:00,settled,273.93,87641264,,pos-terminal
MID01066,ACH-MID01066-20260521-00160,2026-05-21T23:31:15+00:00,returned,38.66,24081833,R03,mobile-android
MID01066,ACH-MID01066-20260521-00161,2026-05-21T04:26:12+00:00,settled,71.85,96918958,,pos-terminal
MID01066,ACH-MID01066-20260521-00162,2026-05-21T05:32:19+00:00,settled,62.19,60352953,,in-app
MID01066,ACH-MID01066-20260521-00163,2026-05-21T02:47:41+00:00,settled,60.98,24130669,,mobile-ios
MID01066,ACH-MID01066-20260521-00164,2026-05-21T03:21:57+00:00,settled,220.09,45339330,,desktop-web
MID01066,ACH-MID01066-20260521-00165,2026-05-21T20:35:43+00:00,settled,42.91,80228705,,desktop-web
MID01066,ACH-MID01066-20260521-00166,2026-05-21T20:59:57+00:00,settled,14.84,31365625,,desktop-web
MID01066,ACH-MID01066-20260521-00167,2026-05-21T06:56:24+00:00,settled,48.01,94650589,,pos-terminal
MID01066,ACH-MID01066-20260521-00168,2026-05-21T15:30:53+00:00,settled,69.75,13559020,,mobile-android
MID01066,ACH-MID01066-20260521-00169,2026-05-21T18:56:19+00:00,settled,133.37,88561971,,mobile-android
MID01066,ACH-MID01066-20260521-00170,2026-05-21T04:02:01+00:00,settled,14.92,31717938,,mobile-android
MID01066,ACH-MID01066-20260521-00171,2026-05-21T22:01:01+00:00,settled,127.02,16266501,,pos-terminal
MID01066,ACH-MID01066-20260521-00172,2026-05-21T11:12:52+00:00,settled,276.47,99142510,,in-app
MID01066,ACH-MID01066-20260521-00173,2026-05-21T03:15:13+00:00,settled,100.03,94763393,,in-app
MID01066,ACH-MID01066-20260521-00174,2026-05-21T03:08:06+00:00,settled,222.24,49521671,,in-app
MID01066,ACH-MID01066-20260521-00175,2026-05-21T08:01:22+00:00,settled,40.67,59395387,,pos-terminal
MID01066,ACH-MID01066-20260521-00176,2026-05-21T16:30:54+00:00,pending,19.74,65421310,,pos-terminal
MID01066,ACH-MID01066-20260521-00177,2026-05-21T03:22:30+00:00,settled,127.2,39068104,,mobile-ios
MID01066,ACH-MID01066-20260521-00178,2026-05-21T18:52:18+00:00,returned,10.73,17242994,R02,in-app
MID01066,ACH-MID01066-20260521-00179,2026-05-21T22:50:52+00:00,settled,26.84,56598472,,pos-terminal
MID01066,ACH-MID01066-20260521-00180,2026-05-21T08:36:10+00:00,settled,44.63,41075102,,mobile-ios
MID01066,ACH-MID01066-20260521-00181,2026-05-21T20:49:05+00:00,settled,13.55,85330322,,desktop-web
MID01066,ACH-MID01066-20260521-00182,2026-05-21T11:06:25+00:00,pending,123.81,96686222,,mobile-android
MID01066,ACH-MID01066-20260521-00183,2026-05-21T09:16:27+00:00,settled,215.49,60909474,,mobile-android
MID01066,ACH-MID01066-20260521-00184,2026-05-21T14:08:34+00:00,settled,103.7,91248554,,desktop-web
MID01066,ACH-MID01066-20260521-00185,2026-05-21T18:20:33+00:00,settled,166.69,32756687,,desktop-web
MID01066,ACH-MID01066-20260521-00186,2026-05-21T18:14:08+00:00,settled,33.88,41935821,,desktop-web
MID01066,ACH-MID01066-20260521-00187,2026-05-21T09:48:45+00:00,settled,231.43,30936048,,desktop-web
MID01066,ACH-MID01066-20260521-00188,2026-05-21T19:33:22+00:00,settled,31.95,35403847,,mobile-ios
MID01066,ACH-MID01066-20260521-00189,2026-05-21T05:42:06+00:00,settled,39.52,29907059,,desktop-web
MID01066,ACH-MID01066-20260521-00190,2026-05-21T13:17:12+00:00,settled,63.23,68589803,,pos-terminal
MID01066,ACH-MID01066-20260521-00191,2026-05-21T20:18:29+00:00,settled,135.77,96865861,,mobile-android
MID01066,ACH-MID01066-20260521-00192,2026-05-21T21:46:41+00:00,settled,481.66,34361182,,in-app
MID01066,ACH-MID01066-20260521-00193,2026-05-21T13:20:16+00:00,settled,82.05,66315128,,in-app
MID01066,ACH-MID01066-20260521-00194,2026-05-21T22:45:40+00:00,settled,65.0,64941311,,mobile-android
MID01066,ACH-MID01066-20260521-00195,2026-05-21T20:20:49+00:00,settled,41.94,36818248,,mobile-ios
MID01066,ACH-MID01066-20260521-00196,2026-05-21T18:29:34+00:00,settled,29.35,12161771,,desktop-web
MID01066,ACH-MID01066-20260521-00197,2026-05-21T16:21:26+00:00,settled,127.75,34669572,,mobile-ios
MID01066,ACH-MID01066-20260521-00198,2026-05-21T23:39:22+00:00,settled,87.21,61249253,,mobile-ios
MID01066,ACH-MID01066-20260521-00199,2026-05-21T02:26:58+00:00,settled,45.42,57261417,,mobile-ios
MID01066,ACH-MID01066-20260521-00200,2026-05-21T07:19:47+00:00,settled,232.61,32083292,,mobile-ios
MID01066,ACH-MID01066-20260521-00201,2026-05-21T20:12:30+00:00,settled,140.11,29631149,,in-app
MID01066,ACH-MID01066-20260521-00202,2026-05-21T14:18:48+00:00,settled,72.27,73002019,,mobile-android
MID01066,ACH-MID01066-20260521-00203,2026-05-21T08:45:24+00:00,settled,110.27,47743594,,desktop-web
MID01066,ACH-MID01066-20260521-00204,2026-05-21T10:30:31+00:00,settled,50.02,98484973,,mobile-android
MID01066,ACH-MID01066-20260521-00205,2026-05-21T09:54:24+00:00,settled,81.22,11540693,,mobile-ios
MID01066,ACH-MID01066-20260521-00206,2026-05-21T20:18:16+00:00,settled,96.96,41358823,,in-app
MID01066,ACH-MID01066-20260521-00207,2026-05-21T11:50:09+00:00,settled,32.74,81742291,,pos-terminal
MID01066,ACH-MID01066-20260521-00208,2026-05-21T02:42:57+00:00,settled,123.41,38601901,,in-app
MID01066,ACH-MID01066-20260521-00209,2026-05-21T21:56:07+00:00,settled,74.38,41430536,,in-app
MID01066,ACH-MID01066-20260521-00210,2026-05-21T15:35:03+00:00,settled,52.4,75950864,,mobile-android
MID01066,ACH-MID01066-20260521-00211,2026-05-21T17:38:55+00:00,settled,100.22,53041479,,pos-terminal
MID01066,ACH-MID01066-20260521-00212,2026-05-21T15:42:18+00:00,settled,147.6,66212640,,mobile-ios
MID01066,ACH-MID01066-20260521-00213,2026-05-21T05:40:23+00:00,settled,81.8,91829239,,desktop-web
MID01066,ACH-MID01066-20260521-00214,2026-05-21T03:32:30+00:00,settled,53.62,14549578,,in-app
MID01066,ACH-MID01066-20260521-00215,2026-05-21T20:08:21+00:00,settled,11.77,55810041,,pos-terminal
MID01066,ACH-MID01066-20260521-00216,2026-05-21T17:49:58+00:00,settled,31.6,66692038,,mobile-ios
MID01066,ACH-MID01066-20260521-00217,2026-05-21T09:18:22+00:00,settled,148.63,77612069,,pos-terminal
MID01066,ACH-MID01066-20260521-00218,2026-05-21T11:13:41+00:00,settled,65.83,35811244,,desktop-web
MID01066,ACH-MID01066-20260521-00219,2026-05-21T04:37:40+00:00,settled,47.9,64496309,,mobile-ios
MID01066,ACH-MID01066-20260521-00220,2026-05-21T12:19:06+00:00,settled,320.67,98317305,,pos-terminal
MID01066,ACH-MID01066-20260521-00221,2026-05-21T17:39:24+00:00,settled,105.21,90035139,,mobile-ios
MID01066,ACH-MID01066-20260521-00222,2026-05-21T06:02:42+00:00,settled,112.15,33341044,,mobile-android
MID01066,ACH-MID01066-20260521-00223,2026-05-21T01:26:49+00:00,settled,31.1,44628537,,mobile-android
MID01066,ACH-MID01066-20260521-00224,2026-05-21T13:02:20+00:00,settled,250.81,76808897,,mobile-ios
MID01066,ACH-MID01066-20260521-00225,2026-05-21T03:49:51+00:00,settled,45.68,64310997,,mobile-ios
MID01066,ACH-MID01066-20260521-00226,2026-05-21T21:24:38+00:00,settled,574.41,30843473,,in-app
MID01066,ACH-MID01066-20260521-00227,2026-05-21T17:06:05+00:00,settled,87.14,30369449,,in-app
MID01066,ACH-MID01066-20260521-00228,2026-05-21T00:00:43+00:00,settled,130.14,26286981,,mobile-ios
MID01066,ACH-MID01066-20260521-00229,2026-05-21T08:46:36+00:00,settled,16.27,35153788,,desktop-web
MID01066,ACH-MID01066-20260521-00230,2026-05-21T23:45:44+00:00,settled,453.94,21313160,,pos-terminal
MID01066,ACH-MID01066-20260521-00231,2026-05-21T22:31:29+00:00,settled,631.21,17068021,,mobile-ios
MID01066,ACH-MID01066-20260521-00232,2026-05-21T01:00:56+00:00,settled,222.09,20694545,,desktop-web
MID01066,ACH-MID01066-20260521-00233,2026-05-21T23:38:10+00:00,settled,84.13,87170258,,in-app
MID01066,ACH-MID01066-20260521-00234,2026-05-21T21:10:09+00:00,settled,154.71,70767818,,pos-terminal
MID01066,ACH-MID01066-20260521-00235,2026-05-21T10:18:17+00:00,settled,371.43,54565657,,mobile-ios
MID01066,ACH-MID01066-20260521-00236,2026-05-21T04:38:53+00:00,settled,40.92,43032463,,in-app
MID01066,ACH-MID01066-20260521-00237,2026-05-21T19:49:57+00:00,settled,32.92,10226157,,desktop-web
MID01066,ACH-MID01066-20260521-00238,2026-05-21T13:10:37+00:00,settled,119.13,28880373,,pos-terminal
MID01066,ACH-MID01066-20260521-00239,2026-05-21T04:17:54+00:00,settled,173.93,77105635,,mobile-ios
MID01066,ACH-MID01066-20260521-00240,2026-05-21T17:35:31+00:00,settled,114.7,41411273,,mobile-ios
MID01066,ACH-MID01066-20260521-00241,2026-05-21T21:25:29+00:00,settled,75.73,61670345,,mobile-ios
MID01066,ACH-MID01066-20260521-00242,2026-05-21T17:51:22+00:00,settled,111.87,87791310,,desktop-web
MID01066,ACH-MID01066-20260521-00243,2026-05-21T16:20:30+00:00,settled,67.44,38547258,,mobile-android
MID01066,ACH-MID01066-20260521-00244,2026-05-21T22:18:23+00:00,settled,79.61,79419739,,mobile-android
MID01066,ACH-MID01066-20260521-00245,2026-05-21T01:59:31+00:00,settled,54.3,94925255,,mobile-ios
MID01066,ACH-MID01066-20260521-00246,2026-05-21T04:20:38+00:00,returned,25.74,91488501,R01,pos-terminal
MID01066,ACH-MID01066-20260521-00247,2026-05-21T15:37:36+00:00,settled,46.73,69976769,,pos-terminal
